dateiname;Bahnhof;TimeOrder;Deadlock;Postion;BahnhofslÃ¤nge
track_0_2455;;0;0;0;2
track_0_2456;;0;0;0;4
track_0_2457;;0;0;0;2
track_0_2458;;0;0;0;2
track_0_2459;;12;3;2;5
track_0_246;;0;0;0;4
track_0_2460;;0;0;0;3
track_0_2461;;0;3;1;4
track_0_2462;;15;0;1;3
track_0_2463;;0;0;0;1
track_0_2464;;0;0;0;1
track_0_2465;;24;0;1;5
track_0_2466;;15;0;1;4
track_0_2467;;0;0;0;4
track_0_2468;;0;3;1;5
track_0_2469;;15;0;1;4
track_0_247;;0;0;0;5
track_0_2470;;0;0;0;3
track_0_2471;;18;0;0;4
track_0_2472;;0;0;1;3
track_0_2473;;18;0;2;6
track_0_2474;;0;0;0;3
track_0_2475;;0;0;1;4
track_0_2476;;12;0;1;4
track_0_2477;;0;0;1;3
track_0_2478;;0;2;1;4
track_0_2479;;15;0;1;3
track_0_248;;0;0;0;2
track_0_2480;;0;0;1;4
track_0_2481;;24;0;1;4
track_0_2482;;15;0;1;3
track_0_2483;;12;0;1;3
track_0_2484;;5;0;0;2
track_0_2485;;0;0;1;3
track_0_2486;;0;0;1;4
track_0_2487;;0;0;0;3
track_0_2488;;0;0;0;2
track_0_2489;;0;0;1;3
track_0_249;;0;0;1;4
track_0_2490;;4;2;0;3
track_0_2491;;0;0;1;4
track_0_2492;;0;0;1;5
track_0_2493;;0;0;0;2
track_0_2494;;0;1;0;4
track_0_2495;;0;0;0;3
track_0_2496;;0;0;1;4
track_0_2497;;0;3;1;4
track_0_2498;;78;0;1;5
track_0_2499;;0;2;1;5
track_0_25;;29;0;0;2
track_0_250;;4;3;1;5
track_0_2500;;0;0;0;4
track_0_2501;;0;0;1;3
track_0_2502;;7;2;0;5
track_0_2503;;0;0;1;4
track_0_2504;;12;3;1;4
track_0_2505;;0;0;0;2
track_0_2506;;15;0;1;3
track_0_2507;;0;0;1;3
track_0_2508;;20;0;1;4
track_0_2509;;0;0;0;1
track_0_251;;120;0;1;5
track_0_2510;;0;0;0;1
track_0_2511;;0;0;0;2
track_0_2512;;0;0;0;2
track_0_2513;;0;1;0;4
track_0_2514;;0;0;0;3
track_0_2515;;0;0;1;4
track_0_2516;;14;3;1;4
track_0_2517;;6;0;0;2
track_0_2518;;15;0;1;3
track_0_2519;;0;0;0;2
track_0_252;;0;0;1;3
track_0_2520;;0;0;0;2
track_0_2521;;0;0;0;4
track_0_2522;;0;0;0;2
track_0_2523;;0;0;0;2
track_0_2524;;12;3;2;5
track_0_2525;;0;0;0;3
track_0_2526;;0;3;1;4
track_0_2527;;15;0;1;3
track_0_2528;;0;0;0;1
track_0_2529;;0;0;0;1
track_0_253;;0;0;1;4
track_0_2530;;24;0;1;5
track_0_2531;;15;0;1;4
track_0_2532;;0;0;0;4
track_0_2533;;0;3;1;5
track_0_2534;;15;0;1;4
track_0_2535;;0;0;0;3
track_0_2536;;18;0;0;4
track_0_2537;;0;0;1;3
track_0_2538;;18;0;2;6
track_0_2539;;0;0;0;3
track_0_254;;36;0;0;4
track_0_2540;;0;0;1;4
track_0_2541;;12;0;1;4
track_0_2542;;0;0;1;3
track_0_2543;;0;2;1;4
track_0_2544;;15;0;1;3
track_0_2545;;0;0;1;4
track_0_2546;;24;0;1;4
track_0_2547;;15;0;1;3
track_0_2548;;12;0;1;3
track_0_2549;;5;0;0;2
track_0_255;;0;0;0;4
track_0_2550;;0;0;1;3
track_0_2551;;0;0;1;4
track_0_2552;;0;0;0;3
track_0_2553;;0;0;0;2
track_0_2554;;0;0;1;3
track_0_2555;;4;2;0;3
track_0_2556;;0;0;1;4
track_0_2557;;0;0;1;5
track_0_2558;;0;0;0;2
track_0_2559;;0;1;0;4
track_0_256;;18;0;0;4
track_0_2560;;0;0;0;3
track_0_2561;;0;0;1;4
track_0_2562;;0;3;1;4
track_0_2563;;78;0;1;5
track_0_2564;;0;2;1;5
track_0_2565;;0;0;0;4
track_0_2566;;0;0;1;3
track_0_2567;;7;2;0;5
track_0_2568;;0;0;1;4
track_0_2569;;12;3;1;4
track_0_257;;0;0;1;3
track_0_2570;;0;0;0;2
track_0_2571;;15;0;1;3
track_0_2572;;0;0;1;3
track_0_2573;;20;0;1;4
track_0_2574;;0;0;0;1
track_0_2575;;0;0;0;1
track_0_2576;;0;0;0;2
track_0_2577;;0;0;0;2
track_0_2578;;0;1;0;4
track_0_2579;;0;0;0;3
track_0_258;;0;3;1;5
track_0_2580;;0;0;1;4
track_0_2581;;14;3;1;4
track_0_2582;;6;0;0;2
track_0_2583;;15;0;1;3
track_0_2584;;0;0;0;2
track_0_2585;;0;0;0;2
track_0_2586;;0;0;0;4
track_0_2587;;0;0;0;2
track_0_2588;;0;0;0;2
track_0_2589;;12;3;2;5
track_0_259;;26;0;0;4
track_0_2590;;0;0;0;3
track_0_2591;;0;3;1;4
track_0_2592;;15;0;1;3
track_0_2593;;0;0;0;1
track_0_2594;;0;0;0;1
track_0_2595;;24;0;1;5
track_0_2596;;15;0;1;4
track_0_2597;;0;0;0;4
track_0_2598;;0;3;1;5
track_0_2599;;15;0;1;4
track_0_26;;15;0;1;5
track_0_260;;0;0;0;3
track_0_2600;;0;0;0;3
track_0_2601;;18;0;0;4
track_0_2602;;0;0;1;3
track_0_2603;;18;0;2;6
track_0_2604;;0;0;0;3
track_0_2605;;0;0;1;4
track_0_2606;;12;0;1;4
track_0_2607;;0;0;1;3
track_0_2608;;0;2;1;4
track_0_2609;;15;0;1;3
track_0_261;;0;0;0;2
track_0_2610;;0;0;1;4
track_0_2611;;24;0;1;4
track_0_2612;;15;0;1;3
track_0_2613;;12;0;1;3
track_0_2614;;5;0;0;2
track_0_2615;;0;0;1;3
track_0_2616;;0;0;1;4
track_0_2617;;0;0;0;3
track_0_2618;;0;0;0;2
track_0_2619;;0;0;1;3
track_0_262;;0;0;0;4
track_0_2620;;4;2;0;3
track_0_2621;;0;0;1;4
track_0_2622;;0;0;1;5
track_0_2623;;0;0;0;2
track_0_2624;;0;1;0;4
track_0_2625;;0;0;0;3
track_0_2626;;0;0;1;4
track_0_2627;;0;3;1;4
track_0_2628;;78;0;1;5
track_0_2629;;0;2;1;5
track_0_263;;18;0;1;6
track_0_2630;;0;0;0;4
track_0_2631;;0;0;1;3
track_0_2632;;7;2;0;5
track_0_2633;;0;0;1;4
track_0_2634;;12;3;1;4
track_0_2635;;0;0;0;2
track_0_2636;;15;0;1;3
track_0_2637;;0;0;1;3
track_0_2638;;20;0;1;4
track_0_2639;;0;0;0;1
track_0_264;;0;0;0;4
track_0_2640;;0;0;0;1
track_0_2641;;0;0;0;2
track_0_2642;;0;0;0;2
track_0_2643;;0;1;0;4
track_0_2644;;0;0;0;3
track_0_2645;;0;0;1;4
track_0_2646;;14;3;1;4
track_0_2647;;6;0;0;2
track_0_2648;;15;0;1;3
track_0_2649;;0;0;0;2
track_0_265;;0;0;0;4
track_0_2650;;0;0;0;2
track_0_2651;;0;0;0;4
track_0_2652;;0;0;0;2
track_0_2653;;0;0;0;2
track_0_2654;;12;3;2;5
track_0_2655;;0;0;0;3
track_0_2656;;0;3;1;4
track_0_2657;;15;0;1;3
track_0_2658;;0;0;0;1
track_0_2659;;0;0;0;1
track_0_266;;12;3;2;5
track_0_2660;;24;0;1;5
track_0_2661;;15;0;1;4
track_0_2662;;0;0;0;4
track_0_2663;;0;3;1;5
track_0_2664;;15;0;1;4
track_0_2665;;0;0;0;3
track_0_2666;;18;0;0;4
track_0_2667;;0;0;1;3
track_0_2668;;18;0;2;6
track_0_2669;;0;0;0;3
track_0_267;;0;0;1;3
track_0_2670;;0;0;1;4
track_0_2671;;12;0;1;4
track_0_2672;;0;0;1;3
track_0_2673;;0;2;1;4
track_0_2674;;15;0;1;3
track_0_2675;;0;0;1;4
track_0_2676;;24;0;1;4
track_0_2677;;15;0;1;3
track_0_2678;;12;0;1;3
track_0_2679;;5;0;0;2
track_0_268;;7;2;0;5
track_0_2680;;0;0;1;3
track_0_2681;;0;0;1;4
track_0_2682;;0;0;0;3
track_0_2683;;0;0;0;2
track_0_2684;;0;0;1;3
track_0_2685;;4;2;0;3
track_0_2686;;0;0;1;4
track_0_2687;;0;0;1;5
track_0_2688;;0;0;0;2
track_0_2689;;0;1;0;4
track_0_269;;78;0;1;5
track_0_2690;;0;0;0;3
track_0_2691;;0;0;1;4
track_0_2692;;0;3;1;4
track_0_2693;;78;0;1;5
track_0_2694;;0;2;1;5
track_0_2695;;0;0;0;4
track_0_2696;;0;0;1;3
track_0_2697;;7;2;0;5
track_0_2698;;0;0;1;4
track_0_2699;;12;3;1;4
track_0_27;;0;0;0;4
track_0_270;;0;3;1;4
track_0_2700;;0;0;0;2
track_0_2701;;15;0;1;3
track_0_2702;;0;0;1;3
track_0_2703;;20;0;1;4
track_0_2704;;0;0;0;1
track_0_2705;;0;0;0;1
track_0_2706;;0;0;0;2
track_0_2707;;0;0;0;2
track_0_2708;;0;1;0;4
track_0_2709;;0;0;0;3
track_0_271;;0;0;0;1
track_0_2710;;0;0;1;4
track_0_2711;;14;3;1;4
track_0_2712;;6;0;0;2
track_0_2713;;15;0;1;3
track_0_2714;;0;0;0;2
track_0_2715;;0;0;0;2
track_0_2716;;0;0;0;4
track_0_2717;;0;0;0;2
track_0_2718;;0;0;0;2
track_0_2719;;12;3;2;5
track_0_272;;0;0;0;1
track_0_2720;;0;0;0;3
track_0_2721;;0;3;1;4
track_0_2722;;15;0;1;3
track_0_2723;;0;0;0;1
track_0_2724;;0;0;0;1
track_0_2725;;24;0;1;5
track_0_2726;;15;0;1;4
track_0_2727;;0;0;0;4
track_0_2728;;0;3;1;5
track_0_2729;;15;0;1;4
track_0_273;;0;0;0;2
track_0_2730;;0;0;0;3
track_0_2731;;18;0;0;4
track_0_2732;;0;0;1;3
track_0_2733;;18;0;2;6
track_0_2734;;0;0;0;3
track_0_2735;;0;0;1;4
track_0_2736;;12;0;1;4
track_0_2737;;0;0;1;3
track_0_2738;;0;2;1;4
track_0_2739;;15;0;1;3
track_0_274;;15;0;1;5
track_0_2740;;0;0;1;4
track_0_2741;;24;0;1;4
track_0_2742;;15;0;1;3
track_0_2743;;12;0;1;3
track_0_2744;;5;0;0;2
track_0_2745;;0;0;1;3
track_0_2746;;0;0;1;4
track_0_2747;;0;0;0;3
track_0_2748;;0;0;0;2
track_0_2749;;0;0;1;3
track_0_275;;12;1;2;7
track_0_2750;;4;2;0;3
track_0_2751;;0;0;1;4
track_0_2752;;0;0;1;5
track_0_2753;;0;0;0;2
track_0_2754;;0;1;0;4
track_0_2755;;0;0;0;3
track_0_2756;;0;0;1;4
track_0_2757;;0;3;1;4
track_0_2758;;78;0;1;5
track_0_2759;;0;2;1;5
track_0_276;;12;0;1;3
track_0_2760;;0;0;0;4
track_0_2761;;0;0;1;3
track_0_2762;;7;2;0;5
track_0_2763;;0;0;1;4
track_0_2764;;12;3;1;4
track_0_2765;;0;0;0;2
track_0_2766;;15;0;1;3
track_0_2767;;0;0;1;3
track_0_2768;;20;0;1;4
track_0_2769;;0;0;0;1
track_0_277;;0;0;0;1
track_0_2770;;0;0;0;1
track_0_2771;;0;0;0;2
track_0_2772;;0;0;0;2
track_0_2773;;0;1;0;4
track_0_2774;;0;0;0;3
track_0_2775;;0;0;1;4
track_0_2776;;14;3;1;4
track_0_2777;;6;0;0;2
track_0_2778;;15;0;1;3
track_0_2779;;0;0;0;2
track_0_278;;78;0;2;5
track_0_2780;;0;0;0;2
track_0_2781;;0;0;0;4
track_0_2782;;0;0;0;2
track_0_2783;;0;0;0;2
track_0_2784;;12;3;2;5
track_0_2785;;0;0;0;3
track_0_2786;;0;3;1;4
track_0_2787;;15;0;1;3
track_0_2788;;0;0;0;1
track_0_2789;;0;0;0;1
track_0_279;;12;2;2;8
track_0_2790;;24;0;1;5
track_0_2791;;15;0;1;4
track_0_2792;;0;0;0;4
track_0_2793;;0;3;1;5
track_0_2794;;15;0;1;4
track_0_2795;;0;0;0;3
track_0_2796;;18;0;0;4
track_0_2797;;0;0;1;3
track_0_2798;;18;0;2;6
track_0_2799;;0;0;0;3
track_0_28;;0;0;1;5
track_0_280;;0;0;1;4
track_0_2800;;0;0;1;4
track_0_2801;;12;0;1;4
track_0_2802;;0;0;1;3
track_0_2803;;0;2;1;4
track_0_2804;;15;0;1;3
track_0_2805;;0;0;1;4
track_0_2806;;24;0;1;4
track_0_2807;;15;0;1;3
track_0_2808;;12;0;1;3
track_0_2809;;5;0;0;2
track_0_281;;12;3;1;4
track_0_2810;;0;0;1;3
track_0_2811;;0;0;1;4
track_0_2812;;0;0;0;3
track_0_2813;;0;0;0;2
track_0_2814;;0;0;1;3
track_0_2815;;4;2;0;3
track_0_2816;;0;0;1;4
track_0_2817;;0;0;1;5
track_0_2818;;0;0;0;2
track_0_2819;;0;1;0;4
track_0_282;;26;0;0;3
track_0_2820;;0;0;0;3
track_0_2821;;0;0;1;4
track_0_2822;;0;3;1;4
track_0_2823;;78;0;1;5
track_0_2824;;0;2;1;5
track_0_2825;;0;0;0;4
track_0_2826;;0;0;1;3
track_0_2827;;7;2;0;5
track_0_2828;;0;0;1;4
track_0_2829;;12;3;1;4
track_0_283;;24;0;1;5
track_0_2830;;0;0;0;2
track_0_2831;;15;0;1;3
track_0_2832;;0;0;1;3
track_0_2833;;20;0;1;4
track_0_2834;;0;0;0;1
track_0_2835;;0;0;0;1
track_0_2836;;0;0;0;2
track_0_2837;;0;0;0;2
track_0_2838;;0;1;0;4
track_0_2839;;0;0;0;3
track_0_284;;5;0;1;4
track_0_2840;;0;0;1;4
track_0_2841;;14;3;1;4
track_0_2842;;6;0;0;2
track_0_2843;;15;0;1;3
track_0_2844;;0;0;0;2
track_0_2845;;0;0;0;2
track_0_2846;;0;0;0;4
track_0_2847;;0;0;0;2
track_0_2848;;0;0;0;2
track_0_2849;;12;3;2;5
track_0_285;;0;0;0;4
track_0_2850;;0;0;0;3
track_0_2851;;0;3;1;4
track_0_2852;;15;0;1;3
track_0_2853;;0;0;0;1
track_0_2854;;0;0;0;1
track_0_2855;;24;0;1;5
track_0_2856;;15;0;1;4
track_0_2857;;0;0;0;4
track_0_2858;;0;3;1;5
track_0_2859;;15;0;1;4
track_0_286;;0;3;1;4
track_0_2860;;0;0;0;3
track_0_2861;;18;0;0;4
track_0_2862;;0;0;1;3
track_0_2863;;18;0;2;6
track_0_2864;;0;0;0;3
track_0_2865;;0;0;1;4
track_0_2866;;12;0;1;4
track_0_2867;;0;0;1;3
track_0_2868;;0;2;1;4
track_0_2869;;15;0;1;3
track_0_287;;78;0;1;5
track_0_2870;;0;0;1;4
track_0_2871;;24;0;1;4
track_0_2872;;15;0;1;3
track_0_2873;;12;0;1;3
track_0_2874;;5;0;0;2
track_0_2875;;0;0;1;3
track_0_2876;;0;0;1;4
track_0_2877;;0;0;0;3
track_0_2878;;0;0;0;2
track_0_2879;;0;0;1;3
track_0_288;;0;0;1;3
track_0_2880;;4;2;0;3
track_0_2881;;0;0;1;4
track_0_2882;;0;0;1;5
track_0_2883;;0;0;0;2
track_0_2884;;0;1;0;4
track_0_2885;;0;0;0;3
track_0_2886;;0;0;1;4
track_0_2887;;0;3;1;4
track_0_2888;;78;0;1;5
track_0_2889;;0;2;1;5
track_0_289;;78;0;1;5
track_0_2890;;0;0;0;4
track_0_2891;;0;0;1;3
track_0_2892;;7;2;0;5
track_0_2893;;0;0;1;4
track_0_2894;;12;3;1;4
track_0_2895;;0;0;0;2
track_0_2896;;15;0;1;3
track_0_2897;;0;0;1;3
track_0_2898;;20;0;1;4
track_0_2899;;0;0;0;1
track_0_29;;0;0;0;2
track_0_290;;89;0;0;4
track_0_2900;;0;0;0;1
track_0_2901;;0;0;0;2
track_0_2902;;0;0;0;2
track_0_2903;;0;1;0;4
track_0_2904;;0;0;0;3
track_0_2905;;0;0;1;4
track_0_2906;;14;3;1;4
track_0_2907;;6;0;0;2
track_0_2908;;15;0;1;3
track_0_2909;;0;0;0;2
track_0_291;;0;0;1;5
track_0_2910;;0;0;0;2
track_0_2911;;0;0;0;4
track_0_2912;;0;0;0;2
track_0_2913;;0;0;0;2
track_0_2914;;12;3;2;5
track_0_2915;;0;0;0;3
track_0_2916;;0;3;1;4
track_0_2917;;15;0;1;3
track_0_2918;;0;0;0;1
track_0_2919;;0;0;0;1
track_0_292;;78;0;0;4
track_0_2920;;24;0;1;5
track_0_2921;;15;0;1;4
track_0_2922;;0;0;0;4
track_0_2923;;0;3;1;5
track_0_2924;;15;0;1;4
track_0_2925;;0;0;0;3
track_0_2926;;18;0;0;4
track_0_2927;;0;0;1;3
track_0_2928;;18;0;2;6
track_0_2929;;0;0;0;3
track_0_293;;0;1;0;4
track_0_2930;;0;0;1;4
track_0_2931;;12;0;1;4
track_0_2932;;0;0;1;3
track_0_2933;;0;2;1;4
track_0_2934;;15;0;1;3
track_0_2935;;0;0;1;4
track_0_2936;;24;0;1;4
track_0_2937;;15;0;1;3
track_0_2938;;12;0;1;3
track_0_2939;;5;0;0;2
track_0_294;;0;0;0;3
track_0_2940;;0;0;1;3
track_0_2941;;0;0;1;4
track_0_2942;;0;0;0;3
track_0_2943;;0;0;0;2
track_0_2944;;0;0;1;3
track_0_2945;;4;2;0;3
track_0_2946;;0;0;1;4
track_0_2947;;0;0;1;5
track_0_2948;;0;0;0;2
track_0_2949;;0;1;0;4
track_0_295;;0;0;1;4
track_0_2950;;0;0;0;3
track_0_2951;;0;0;1;4
track_0_2952;;0;3;1;4
track_0_2953;;78;0;1;5
track_0_2954;;0;2;1;5
track_0_2955;;0;0;0;4
track_0_2956;;0;0;1;3
track_0_2957;;7;2;0;5
track_0_2958;;0;0;1;4
track_0_2959;;12;3;1;4
track_0_296;;14;3;1;4
track_0_2960;;0;0;0;2
track_0_2961;;15;0;1;3
track_0_2962;;0;0;1;3
track_0_2963;;20;0;1;4
track_0_2964;;0;0;0;1
track_0_2965;;0;0;0;1
track_0_2966;;0;0;0;2
track_0_2967;;0;0;0;2
track_0_2968;;0;1;0;4
track_0_2969;;0;0;0;3
track_0_297;;0;0;1;3
track_0_2970;;0;0;1;4
track_0_2971;;14;3;1;4
track_0_2972;;6;0;0;2
track_0_2973;;15;0;1;3
track_0_2974;;0;0;0;2
track_0_2975;;0;0;0;2
track_0_2976;;0;0;0;4
track_0_2977;;0;0;0;2
track_0_2978;;0;0;0;2
track_0_2979;;12;3;2;5
track_0_298;;0;2;1;4
track_0_2980;;0;0;0;3
track_0_2981;;0;3;1;4
track_0_2982;;15;0;1;3
track_0_2983;;0;0;0;1
track_0_2984;;0;0;0;1
track_0_2985;;24;0;1;5
track_0_2986;;15;0;1;4
track_0_2987;;0;0;0;4
track_0_2988;;0;3;1;5
track_0_2989;;15;0;1;4
track_0_299;;0;2;0;3
track_0_2990;;0;0;0;3
track_0_2991;;18;0;0;4
track_0_2992;;0;0;1;3
track_0_2993;;18;0;2;6
track_0_2994;;0;0;0;3
track_0_2995;;0;0;1;4
track_0_2996;;12;0;1;4
track_0_2997;;0;0;1;3
track_0_2998;;0;2;1;4
track_0_2999;;15;0;1;3
track_0_3;;12;1;2;8
track_0_30;;0;0;1;4
track_0_300;;29;0;0;2
track_0_3000;;0;0;1;4
track_0_3001;;24;0;1;4
track_0_3002;;15;0;1;3
track_0_3003;;12;0;1;3
track_0_3004;;5;0;0;2
track_0_3005;;0;0;1;3
track_0_3006;;0;0;1;4
track_0_3007;;0;0;0;3
track_0_3008;;0;0;0;2
track_0_3009;;0;0;1;3
track_0_301;;0;2;1;5
track_0_3010;;4;2;0;3
track_0_3011;;0;0;1;4
track_0_3012;;0;0;1;5
track_0_3013;;0;0;0;2
track_0_3014;;0;1;0;4
track_0_3015;;0;0;0;3
track_0_3016;;0;0;1;4
track_0_3017;;0;3;1;4
track_0_3018;;78;0;1;5
track_0_3019;;0;2;1;5
track_0_302;;0;0;0;4
track_0_3020;;0;0;0;4
track_0_3021;;0;0;1;3
track_0_3022;;7;2;0;5
track_0_3023;;0;0;1;4
track_0_3024;;12;3;1;4
track_0_3025;;0;0;0;2
track_0_3026;;15;0;1;3
track_0_3027;;0;0;1;3
track_0_3028;;20;0;1;4
track_0_3029;;0;0;0;1
track_0_303;;0;0;0;5
track_0_3030;;0;0;0;1
track_0_3031;;0;0;0;2
track_0_3032;;0;0;0;2
track_0_3033;;0;1;0;4
track_0_3034;;0;0;0;3
track_0_3035;;0;0;1;4
track_0_3036;;14;3;1;4
track_0_3037;;6;0;0;2
track_0_3038;;15;0;1;3
track_0_3039;;0;0;0;2
track_0_304;;0;0;0;2
track_0_3040;;0;0;0;2
track_0_3041;;0;0;0;4
track_0_3042;;0;0;0;2
track_0_3043;;0;0;0;2
track_0_3044;;12;3;2;5
track_0_3045;;0;0;0;3
track_0_3046;;0;3;1;4
track_0_3047;;15;0;1;3
track_0_3048;;0;0;0;1
track_0_3049;;0;0;0;1
track_0_305;;0;0;1;4
track_0_3050;;24;0;1;5
track_0_3051;;15;0;1;4
track_0_3052;;0;0;0;4
track_0_3053;;0;3;1;5
track_0_3054;;15;0;1;4
track_0_3055;;0;0;0;3
track_0_3056;;18;0;0;4
track_0_3057;;0;0;1;3
track_0_3058;;18;0;2;6
track_0_3059;;0;0;0;3
track_0_306;;4;3;1;5
track_0_3060;;0;0;1;4
track_0_3061;;12;0;1;4
track_0_3062;;0;0;1;3
track_0_3063;;0;2;1;4
track_0_3064;;15;0;1;3
track_0_3065;;0;0;1;4
track_0_3066;;24;0;1;4
track_0_3067;;15;0;1;3
track_0_3068;;12;0;1;3
track_0_3069;;5;0;0;2
track_0_307;;120;0;1;5
track_0_3070;;0;0;1;3
track_0_3071;;0;0;1;4
track_0_3072;;0;0;0;3
track_0_3073;;0;0;0;2
track_0_3074;;0;0;1;3
track_0_3075;;4;2;0;3
track_0_3076;;0;0;1;4
track_0_3077;;0;0;1;5
track_0_3078;;0;0;0;2
track_0_3079;;0;1;0;4
track_0_308;;0;0;1;3
track_0_3080;;0;0;0;3
track_0_3081;;0;0;1;4
track_0_3082;;0;3;1;4
track_0_3083;;78;0;1;5
track_0_3084;;0;2;1;5
track_0_3085;;0;0;0;4
track_0_3086;;0;0;1;3
track_0_3087;;7;2;0;5
track_0_3088;;0;0;1;4
track_0_3089;;12;3;1;4
track_0_309;;0;0;1;4
track_0_3090;;0;0;0;2
track_0_3091;;15;0;1;3
track_0_3092;;0;0;1;3
track_0_3093;;20;0;1;4
track_0_3094;;0;0;0;1
track_0_3095;;0;0;0;1
track_0_3096;;0;0;0;2
track_0_3097;;0;0;0;2
track_0_3098;;0;1;0;4
track_0_3099;;0;0;0;3
track_0_31;;0;3;1;5
track_0_310;;36;0;0;4
track_0_3100;;0;0;1;4
track_0_3101;;14;3;1;4
track_0_3102;;6;0;0;2
track_0_3103;;15;0;1;3
track_0_3104;;0;0;0;2
track_0_3105;;0;0;0;2
track_0_3106;;0;0;0;4
track_0_3107;;0;0;0;2
track_0_3108;;0;0;0;2
track_0_3109;;12;3;2;5
track_0_311;;0;0;0;4
track_0_3110;;0;0;0;3
track_0_3111;;0;3;1;4
track_0_3112;;15;0;1;3
track_0_3113;;0;0;0;1
track_0_3114;;0;0;0;1
track_0_3115;;24;0;1;5
track_0_3116;;15;0;1;4
track_0_3117;;0;0;0;4
track_0_3118;;0;3;1;5
track_0_3119;;15;0;1;4
track_0_312;;18;0;0;4
track_0_3120;;0;0;0;3
track_0_3121;;18;0;0;4
track_0_3122;;0;0;1;3
track_0_3123;;18;0;2;6
track_0_3124;;0;0;0;3
track_0_3125;;0;0;1;4
track_0_3126;;12;0;1;4
track_0_3127;;0;0;1;3
track_0_3128;;0;2;1;4
track_0_3129;;15;0;1;3
track_0_313;;0;0;1;3
track_0_3130;;0;0;1;4
track_0_3131;;24;0;1;4
track_0_3132;;15;0;1;3
track_0_3133;;12;0;1;3
track_0_3134;;5;0;0;2
track_0_3135;;0;0;1;3
track_0_3136;;0;0;1;4
track_0_3137;;0;0;0;3
track_0_3138;;0;0;0;2
track_0_3139;;0;0;1;3
track_0_314;;0;3;1;5
track_0_3140;;4;2;0;3
track_0_3141;;0;0;1;4
track_0_3142;;0;0;1;5
track_0_3143;;0;0;0;2
track_0_3144;;0;1;0;4
track_0_3145;;0;0;0;3
track_0_3146;;0;0;1;4
track_0_3147;;0;3;1;4
track_0_3148;;78;0;1;5
track_0_3149;;0;2;1;5
track_0_315;;26;0;0;4
track_0_3150;;0;0;0;4
track_0_3151;;0;0;1;3
track_0_3152;;7;2;0;5
track_0_3153;;0;0;1;4
track_0_3154;;12;3;1;4
track_0_3155;;0;0;0;2
track_0_3156;;15;0;1;3
track_0_3157;;0;0;1;3
track_0_3158;;20;0;1;4
track_0_3159;;0;0;0;1
track_0_316;;0;0;0;3
track_0_3160;;0;0;0;1
track_0_3161;;0;0;0;2
track_0_3162;;0;0;0;2
track_0_3163;;0;1;0;4
track_0_3164;;0;0;0;3
track_0_3165;;0;0;1;4
track_0_3166;;14;3;1;4
track_0_3167;;6;0;0;2
track_0_3168;;15;0;1;3
track_0_3169;;0;0;0;2
track_0_317;;0;0;0;2
track_0_3170;;0;0;0;2
track_0_3171;;0;0;0;4
track_0_3172;;0;0;0;2
track_0_3173;;0;0;0;2
track_0_3174;;12;3;2;5
track_0_3175;;0;0;0;3
track_0_3176;;0;3;1;4
track_0_3177;;15;0;1;3
track_0_3178;;0;0;0;1
track_0_3179;;0;0;0;1
track_0_318;;0;0;0;4
track_0_3180;;24;0;1;5
track_0_3181;;15;0;1;4
track_0_3182;;0;0;0;4
track_0_3183;;0;3;1;5
track_0_3184;;15;0;1;4
